Radio_type,MCC,MNC,Location_Code,CID,Latitude,Longitude,Range,Samples,Change=1,Change=0,Created,Updated,av_signal
GSM,645,1,130,557,0,28.253799,-15.364718,10806,401,1,1402664117,1503110739,0
GSM,645,2,700,25107,0,28.679673,-13.926682,3028,5,1,1402671899,1434605518,0
GSM,645,3,700,7602,0,28.133242,-14.671098,4583,6,1,1402684732,1425696175,0
GSM,645,2,700,3612,0,28.16413879,-14.64408875,1000,1,1,1402664230,1402664230,0
GSM,645,2,11102,441,0,28.246266,-15.18568,25382,102,1,1402725983,1675070403,0
GSM,645,2,11106,2501,0,28.266046,-14.95376,26163,202,1,1402725983,1572587091,0
GSM,645,2,11106,2101,0,28.202526,-15.04966,21944,84,1,1402725983,1570198644,0
GSM,645,1,130,8208,0,28.245382,-15.378318,4405,130,1,1402726230,1503031185,0
GSM,645,1,10119,33462,0,31.194804,-8.865678,7738,6,1,1402727334,1535437213,0
UMTS,645,2,103,67244,0,28.280988,-15.40316,1000,23,1,1402734637,1477398221,0
GSM,645,3,10141,12373,0,27.100588,-12.338748,25812,127,1,1402753334,1558416048,0
GSM,645,1,10141,12042,0,26.785812,-12.258225,1000,3,1,1402757317,1485068209,0
GSM,645,1,10141,12041,0,26.767501,-12.24495,1929,2,1,1402757487,1408090381,0
GSM,645,1,155,2221,0,28.928719,-15.940884,44507,32,1,1402806947,1496371299,0
GSM,645,1,10122,31252,0,29.993648,-13.324919,18333,5,1,1402807312,1417659502,0
GSM,645,3,220,2497,0,28.65577698,-13.00987244,1000,2,1,1402838120,1410274801,0
GSM,645,3,10101,24323,0,28.654337,-13.009951,4600,2000,1,1402838300,1577341097,0
GSM,645,3,10101,24342,0,28.650293,-12.989501,10705,2000,1,1402838300,1577339407,0
GSM,645,3,10101,24421,0,28.655545,-13.009265,3907,2000,1,1402838300,1577341097,0
GSM,645,1,10141,11753,0,27.60108948,-12.53608704,1000,1,1,1402831325,1402831325,0
GSM,645,2,10115,31411,0,30.576736,-13.051365,20434,41,1,1402992723,1675502865,0
GSM,645,1,10115,31161,0,32.50099182,-10.19050598,1000,1,1,1403002151,1403002151,0
GSM,645,1,520,29232,0,32.595062,-10.182953,2098,2,1,1402999251,1402999251,0
GSM,645,1,520,6691,0,32.726569,-9.360493,88675,1403,1,1403047798,1519801502,0
GSM,645,2,520,6252,0,32.699943,-9.676896,9748,8,1,1403068217,1480651078,0
GSM,645,1,520,5043,0,32.753012,-9.328025,10635,2000,1,1403071095,1519799097,0
GSM,645,2,10115,31223,0,32.71883,-9.803779,23540,18,1,1403071095,1675592287,0
GSM,645,1,520,6162,0,32.747339,-9.800703,8214,13,1,1403071095,1431300564,0
GSM,645,2,10115,30813,0,32.641246,-9.609864,63654,39,1,1403071095,1675594994,0
GSM,645,1,520,28842,0,32.592485,-9.438985,97956,237,1,1403072829,1491472078,0
GSM,645,1,130,639,0,28.240647,-15.363818,4204,223,1,1403072968,1502949679,0
GSM,645,1,520,5312,0,32.404451,-9.269988,48536,856,1,1403073821,1519199341,0
GSM,645,1,130,9661,0,28.222348,-15.34875,8336,142,1,1403074935,1502937395,0
GSM,645,1,10051,22523,0,32.233543,-10.62447,8142,4,1,1403088374,1415150714,0
GSM,645,1,53,12653,0,28.840103,-16.037679,12081,9,1,1403096442,1445427232,0
GSM,645,1,520,5301,0,32.297869,-9.201367,54754,516,1,1403099790,1519355268,0
GSM,645,1,520,5303,0,32.203753,-9.150404,53696,302,1,1403099790,1519354067,0
GSM,645,3,520,5077,0,31.335067,-11.734543,6797,6,1,1403100031,1473041246,0
GSM,645,1,10051,21721,0,30.333655,-13.186776,11592,126,1,1403115919,1580996220,0
GSM,645,1,10122,31151,0,30.00022888,-13.32298279,1000,1,1,1403132806,1403132806,0
GSM,645,2,520,6532,0,31.47789001,-11.72035217,1000,1,1,1403141578,1403141578,0
GSM,645,2,10115,33052,0,31.477141,-11.715243,5257,8,1,1403162702,1675567921,0
GSM,645,2,10115,33122,0,31.439653,-11.845993,14624,87,1,1403162702,1675394656,0
GSM,645,1,520,5321,0,32.371831,-9.289107,47172,22,1,1403170497,1500513613,0
GSM,645,3,520,6623,0,32.245278,-10.623607,10926,12,1,1403173784,1499825726,0
GSM,645,3,10051,22522,0,32.301042,-10.627282,9597,120,1,1403175307,1482387463,0
GSM,645,1,520,6612,0,32.619568,-10.191026,5509,41,1,1403179505,1504047204,0
GSM,645,2,520,28902,0,32.68363953,-10.10261536,1000,1,1,1403159775,1403159775,0
GSM,645,3,520,29652,0,32.69325256,-10.0806427,1000,1,1,1403160073,1403160073,0
GSM,645,2,700,3593,0,29.42344666,-13.64570618,1000,1,1,1403173991,1403173991,0
GSM,645,2,520,29251,0,32.614984,-9.395688,10400,5,1,1403217362,1494752739,0
GSM,645,3,10071,41541,0,27.057845,-14.998832,2862,19,1,1403254980,1492145491,0
GSM,645,2,520,5331,0,32.676795,-9.450391,6216,5,1,1403262502,1496273782,0
GSM,645,3,130,8027,0,28.25202942,-15.2167511,1000,1,1,1403251952,1403251952,0
GSM,645,3,10005,33012,0,28.247142,-15.195603,20953,147,1,1403283542,1630577765,0
GSM,645,3,10005,32342,0,28.283501,-15.25565,23823,235,1,1403283542,1628653775,0
GSM,645,2,520,6683,0,32.62802,-9.52446,5691,2,1,1403360193,1431306280,0
GSM,645,2,10115,30811,0,32.62248,-9.504984,17121,103,1,1403360363,1675595923,0
GSM,645,2,520,6253,0,32.721634,-9.878311,1000,3,1,1403363201,1474953670,0
GSM,645,1,11120,1193,0,27.342911,-17.090836,1000,3,1,1403371889,1439018389,0
GSM,645,1,10115,31162,0,32.404174,-10.413666,8017,4,1,1403412329,1465095750,0
GSM,645,1,520,6643,0,32.057932,-10.854493,34071,222,1,1403418243,1490479750,0
GSM,645,1,520,6213,0,32.039965,-10.810488,97151,41,1,1403418243,1495021714,0
GSM,645,2,520,6261,0,32.116149,-10.732458,57554,13,1,1403418834,1504574012,0
GSM,645,2,520,6263,0,31.96115,-11.064344,6010,5,1,1403423156,1504489007,0
GSM,645,3,10051,22551,0,32.053737,-10.835299,40591,288,1,1403442127,1487767215,0
GSM,645,2,350,2143,0,25.23628235,-17.82737732,1000,1,1,1403425866,1403425866,0
GSM,645,2,134,6881,0,25.23628235,-17.82737732,1000,1,1,1403425921,1403425921,0
GSM,645,1,150,9411,0,28.356071,-15.50686,8258,183,1,1403537763,1501039796,0
GSM,645,1,10122,33913,0,29.42481995,-13.64570618,1000,1,1,1403588897,1403588897,0
GSM,645,1,10122,32831,0,29.311182,-13.677637,6469,4,1,1403635842,1420852609,0
GSM,645,1,10122,30801,0,29.30809021,-13.72123718,1000,1,1,1403597721,1403597721,0
GSM,645,1,10122,32312,0,29.30809021,-13.72123718,1000,1,1,1403597721,1403597721,0
GSM,645,1,10122,30802,0,29.294356,-13.699265,2858,2,1,1403635842,1418347890,0
GSM,645,1,10122,30032,0,29.30809021,-13.72123718,1000,1,1,1403597721,1403597721,0
GSM,645,3,310,2398,0,27.885359,-15.972062,4259,3,1,1403637467,1452938878,0
GSM,645,3,310,2213,0,27.90184021,-15.98442078,1000,1,1,1403598380,1403598380,0
GSM,645,3,300,2002,0,27.850852,-15.949963,7909,16,1,1403637467,1562839918,0
GSM,645,3,310,21473,0,27.90184021,-15.98442078,1000,1,1,1403598380,1403598380,0
GSM,645,1,11120,471,0,26.439286,-17.050782,1847,2,1,1403682734,1430348337,0
GSM,645,2,520,6632,0,32.406596,-10.424012,13971,13,1,1403687042,1500690167,0
GSM,645,2,520,28901,0,32.7179718,-9.89112854,1000,1,1,1403673429,1403673429,0
GSM,645,1,65435,8298,0,28.18611145,-15.74134827,1000,1,1,1403669903,1403669903,0
GSM,645,1,65440,8479,0,28.28224182,-15.42961121,1000,1,1,1403677423,1403677423,0
GSM,645,2,10122,31111,0,28.979343,-13.803408,8468,18,1,1403720571,1442448294,0
GSM,645,1,10051,22521,0,32.242813,-10.626297,1428,3,1,1403723263,1467948836,0
GSM,645,2,520,29992,0,32.61909485,-10.19874573,1000,1,1,1403696682,1403696682,0
GSM,645,3,520,29951,0,31.53831482,-11.61598206,1000,1,1,1403713091,1403713091,0
GSM,645,1,150,9288,0,28.278397,-15.450485,1863,25,1,1403736205,1443752655,0
GSM,645,3,10051,50053,0,32.303432,-10.612987,29818,73,1,1403740786,1534993249,0
GSM,645,1,10051,21632,0,30.290006,-13.22228,12571,3,1,1403771317,1411824669,0
GSM,645,1,925,6942,0,29.627343,-12.027725,30903,788,1,1403774093,1512557402,0
GSM,645,1,925,6941,0,29.516367,-11.945825,65955,754,1,1403774958,1512555620,0
GSM,645,2,11112,30452,0,27.979145,-12.61621,40754,50,1,1403775294,1675707818,0
GSM,645,1,925,29753,0,29.48746,-11.821359,52511,597,1,1403775551,1492045301,0
GSM,645,1,925,29751,0,29.48323,-11.672175,46634,1078,1,1403776151,1492045318,0
GSM,645,1,925,29013,0,29.477877,-11.686073,62182,863,1,1403776745,1492044715,0
GSM,645,1,925,29012,0,29.479517,-11.577016,205915,1105,1,1403777640,1492043812,0
GSM,645,1,925,29011,0,29.459177,-11.493245,44130,1240,1,1403778506,1492043812,0
GSM,645,1,925,5062,0,29.27664,-11.29165,49852,781,1,1403778576,1512550539,0
GSM,645,1,925,5059,0,29.504166,-11.362008,36871,1593,1,1403779133,1512552332,0
GSM,645,1,925,5061,0,29.419178,-11.340371,51581,1783,1,1403780643,1512550838,0
GSM,645,1,925,6883,0,29.256812,-11.291059,109799,764,1,1403780924,1512549942,0
GSM,645,1,925,6882,0,29.139275,-11.270082,75455,698,1,1403781538,1512550240,0
GSM,645,1,925,6872,0,29.030641,-11.250066,32941,525,1,1403782415,1512549044,0
GSM,645,1,925,6871,0,28.929063,-11.191387,27335,423,1,1403782713,1512548746,0
GSM,645,1,930,5009,0,28.893069,-11.201653,207371,1998,1,1403783034,1512548147,0
GSM,645,1,930,6158,0,28.890514,-11.197608,207118,1999,1,1403783927,1512529532,0
GSM,645,1,925,6133,0,28.887783,-11.155072,22899,647,1,1403784209,1512373800,0
GSM,645,1,10119,31091,0,28.8658905,-11.08177185,1000,1,1,1403765291,1403765291,0
GSM,645,1,925,6822,0,28.812644,-10.912596,35742,552,1,1403786000,1512372540,0
GSM,645,1,925,6823,0,28.80771,-10.849452,34125,671,1,1403786298,1512372255,0
GSM,645,1,925,6853,0,28.80599,-10.790797,42233,1372,1,1403786594,1512371714,0
GSM,645,1,925,6943,0,29.608443,-12.022479,181664,733,1,1403786900,1507439474,0
GSM,645,1,925,6813,0,28.80886,-10.717494,39080,2000,1,1403787511,1512370508,0
GSM,645,1,925,6812,0,28.809068,-10.71935,26957,2000,1,1403787809,1512204033,0
GSM,645,1,925,29752,0,29.519067,-11.84316,198994,636,1,1403788134,1492044998,0
GSM,645,1,930,29172,0,28.661864,-10.440125,25382,206,1,1403791184,1491274196,0
GSM,645,1,930,29173,0,28.661861,-10.440234,39269,234,1,1403791185,1492269784,0
GSM,645,1,930,29171,0,28.661989,-10.43186,17230,262,1,1403791184,1492269784,0
GSM,645,1,925,6881,0,29.148965,-11.266856,47966,400,1,1403796026,1504254992,0
GSM,645,1,925,6873,0,28.944358,-11.216913,16111,347,1,1403798241,1506987915,0
GSM,645,1,930,5487,0,28.891759,-11.19981,207264,1996,1,1403799227,1511832823,0
GSM,645,1,930,5008,0,28.892271,-11.202403,207487,2000,1,1403799227,1511384554,0
GSM,645,1,930,5007,0,28.889479,-11.195256,28841,1990,1,1403799227,1512547848,0
GSM,645,1,930,6157,0,28.892195,-11.202804,207530,2000,1,1403800091,1512375410,0
GSM,645,1,930,6159,0,28.88939,-11.20067,3917,500,1,1403800091,1504212681,0
GSM,645,1,925,6131,0,28.859533,-11.042169,31032,509,1,1403800952,1512373333,0
GSM,645,1,925,6132,0,28.952351,-11.18897,33812,480,1,1403801320,1506687772,0
GSM,645,1,925,6821,0,28.801304,-10.829333,23460,593,1,1403803410,1512371985,0
GSM,645,1,925,6851,0,28.805282,-10.732899,37440,2000,1,1403804268,1512369421,0
GSM,645,1,925,6852,0,28.807428,-10.728776,39125,1969,1,1403804268,1512370854,0
GSM,645,1,925,6811,0,28.808865,-10.715763,25257,1795,1,1403805500,1504159271,0
GSM,645,1,930,6801,0,28.660823,-10.474764,24322,181,1,1403810413,1512368531,0
GSM,645,1,930,6802,0,28.670232,-10.537952,25854,106,1,1403810413,1512369054,0
GSM,645,1,10601,61815,0,32.763016,-9.31929,1000,5,1,1403852918,1416835026,0
GSM,645,2,700,25022,0,26.770552,-14.99306,6697,9,1,1403886704,1432145766,0
GSM,645,1,6005,5482,0,28.684548,-10.39565,38710,42,1,1403948571,1489368028,0
GSM,645,1,930,5103,0,28.680194,-10.390848,18442,259,1,1403949183,1512365497,0
GSM,645,1,930,5102,0,28.690294,-10.388354,12365,150,1,1403949426,1511435112,0
GSM,645,1,6005,5481,0,28.67944,-10.346007,12699,69,1,1403951138,1489368798,0
GSM,645,1,930,6803,0,28.670303,-10.547022,28176,140,1,1403964305,1512369339,0
GSM,645,1,930,5489,0,28.8932,-11.206619,207845,2000,1,1403969424,1506149046,0
GSM,645,2,520,29021,0,32.058793,-10.745316,7330,5,1,1404023680,1492306426,0
GSM,645,2,11120,553,0,26.195254,-17.32123,15893,7,1,1404026659,1448183600,0
GSM,645,1,360,2943,0,26.771442,-16.952855,17377,6,1,1404076457,1430484558,0
GSM,645,2,350,21211,0,25.852547,-17.777939,2598,4,1,1404109221,1481194149,0
GSM,645,1,11120,742,0,27.226405,-17.373736,9110,6,1,1404127232,1437364144,0
GSM,645,2,520,5332,0,32.697557,-9.680754,2937,6,1,1404128563,1517046913,0
GSM,645,2,520,6602,0,32.218639,-10.629324,17246,26,1,1404141087,1517082304,0
GSM,645,2,10115,30812,0,32.685646,-9.648166,29312,934,1,1404145990,1564302227,0
GSM,645,2,10115,32862,0,32.213001,-10.628213,19952,35,1,1404163550,1675584179,0
GSM,645,1,100,8167,0,28.324366,-15.349719,53435,222,1,1404165150,1503223037,0
GSM,645,2,11106,3592,0,28.189867,-14.628617,16625,52,1,1404169812,1582192212,0
GSM,645,1,925,29797,0,28.897248,-11.13024,28956,52,1,1404172019,1492036585,0
GSM,645,1,930,5488,0,28.932725,-11.218528,19217,535,1,1404197144,1507010569,0
GSM,645,1,925,6092,0,28.908765,-11.043259,75484,318,1,1404197641,1507424737,0
GSM,645,1,700,3991,0,30.399362,-12.688451,40695,76,1,1404205965,1419998453,0
GSM,645,3,520,29761,0,31.519089,-11.626511,1000,3,1,1404232781,1486802766,0
GSM,645,1,11102,881,0,27.60246277,-15.96656799,1000,1,1,1404210570,1404210570,0
GSM,645,3,300,21191,0,27.603149,-15.967255,1000,2,1,1404235701,1436069439,0
GSM,645,1,11102,365,0,28.16413879,-15.75508118,1000,1,1,1404202557,1404202557,0
GSM,645,1,11102,361,0,28.16413879,-15.75508118,1000,1,1,1404202557,1404202557,0
GSM,645,1,11102,2672,0,28.16413879,-15.75508118,1000,1,1,1404202557,1404202557,0
GSM,645,1,11102,2773,0,28.16413879,-15.75508118,1000,1,1,1404202557,1404202557,0
GSM,645,1,65500,10617,0,28.64341736,-12.99201965,1000,5,1,1404218192,1404218192,0
GSM,645,1,11102,463,0,27.607269,-15.965881,1000,2,1,1404258396,1432211486,0
GSM,645,1,11102,2023,0,27.60246277,-15.96656799,1000,1,1,1404210574,1404210574,0
GSM,645,1,11102,2093,0,27.606583,-15.966568,1000,2,1,1404258519,1432211486,0
GSM,645,3,10041,42021,0,27.778885,-15.918129,19761,24,1,1404258886,1514811044,0
GSM,645,3,10061,33753,0,28.305767,-14.551942,54437,239,1,1404259623,1580973302,0
GSM,645,3,10061,33643,0,28.247002,-14.586236,49726,194,1,1404259623,1582192212,0
GSM,645,2,300,21631,0,27.60108948,-15.96794128,1000,1,1,1404216483,1404216483,0
GSM,645,2,11102,882,0,27.868727,-15.984271,76803,91,1,1404260849,1448363643,0
GSM,645,1,100,147,0,28.320503,-15.346193,24778,1770,1,1404261952,1503562398,0
GSM,645,1,65410,9573,0,28.247566,-15.198555,3096,4,1,1404268336,1455166422,0
GSM,645,1,520,6442,0,31.71204,-9.09465,33645,1054,1,1404282481,1519351062,0
GSM,645,1,520,6441,0,31.622802,-9.109046,30895,671,1,1404289720,1515456437,0
GSM,645,2,10119,31283,0,31.581362,-9.111458,5309,2,1,1404262350,1564823866,0
GSM,645,2,10119,30583,0,31.63032532,-9.111099243,1000,1,1,1404262350,1404262350,0
GSM,645,2,10119,31281,0,31.581362,-9.111458,5309,2,1,1404262350,1564823866,0
GSM,645,1,520,6451,0,31.814049,-9.077854,46600,844,1,1404293299,1519088726,0
GSM,645,1,520,28841,0,31.822693,-9.083918,40230,40,1,1404294286,1494303510,0
GSM,645,1,520,29573,0,31.729203,-9.105185,7155,13,1,1404294286,1481165739,0
GSM,645,1,520,5313,0,32.322155,-9.222158,65025,1496,1,1404295275,1519356469,0
GSM,645,1,520,6342,0,32.301692,-9.970619,108856,262,1,1404301613,1491984565,0
GSM,645,1,520,6281,0,31.979697,-10.112139,114019,153,1,1404312920,1491991307,0
GSM,645,1,520,29252,0,32.229988,-9.187763,56627,179,1,1404312920,1494760985,0
GSM,645,1,65400,338,0,28.2407,-15.418969,1733,4,1,1404319252,1442403610,0
GSM,645,1,220,1581,0,28.657837,-13.010567,1000,656,1,1404328552,1404881863,0
GSM,645,1,65288,6673,0,32.68501282,-9.352798462,1000,1,1,1404286765,1404286765,0
GSM,645,1,150,9018,0,28.285862,-15.45716,1000,33,1,1404359944,1444225012,0
GSM,645,1,150,857,0,28.299986,-15.456174,5531,38,1,1404361420,1440044084,0
GSM,645,2,120,9027,0,28.25614929,-15.40214539,1000,1,1,1404357941,1404357941,0
GSM,645,3,130,24011,0,28.24104309,-15.1700592,1000,1,1,1404370761,1404370761,0
GSM,645,2,10109,1525,0,28.276093,-15.439625,18159,286,1,1404395981,1574835174,0
UMTS,645,1,1008,95690,0,28.2827,-15.420914,1000,3,1,1404400634,1455773041,0
GSM,645,3,10005,64223,0,28.24965,-15.204688,6146,108,1,1404423084,1582242255,0
GSM,645,3,10005,32341,0,28.245893,-15.200912,27090,384,1,1404423084,1630578500,0
GSM,645,1,160,8059,0,28.322392,-15.469654,10168,300,1,1404438421,1505836233,0
GSM,645,1,11106,1932,0,28.06114197,-14.88166809,1000,3,1,1404501652,1404501652,0
GSM,645,1,11106,22,0,28.06114197,-14.88166809,1000,1,1,1404495666,1404495666,0
GSM,645,1,11106,321,0,28.063972,-14.886307,1248,3,1,1404495666,1577441503,0
GSM,645,1,11106,23,0,28.06114197,-14.88166809,1000,1,1,1404484881,1404484881,0
GSM,645,1,10115,30951,0,31.681667,-11.475213,8888,6,1,1404556473,1549364722,0
GSM,645,1,10115,30952,0,31.6632843,-11.48826599,1000,1,1,1404536298,1404536298,0
GSM,645,1,10115,30953,0,31.63169861,-11.51435852,1000,1,1,1404536909,1404536909,0
GSM,645,1,11106,1933,0,28.061142,-14.880981,1000,2,1,1404535254,1467226058,0
GSM,645,1,10051,22653,0,31.503863,-11.633435,23780,10,1,1404630641,1455945730,0
GSM,645,1,10051,22652,0,31.553193,-11.600647,2674,6,1,1404630641,1415225808,0
GSM,645,2,11106,10782,0,27.262762,-15.118807,11143,119,1,1404542046,1580799981,0
GSM,645,2,10122,32143,0,28.662347,-13.637746,31517,5,1,1404548040,1442364805,0
GSM,645,2,520,6273,0,31.75438,-11.393509,2136,3,1,1404555110,1472336182,0
GSM,645,2,11120,511,0,26.075363,-15.703583,1630,2,1,1404661096,1418431870,0
GSM,645,1,10051,22651,0,31.563172,-11.58989,3024,3,1,1404567561,1532232893,0
GSM,645,3,300,21632,0,27.877119,-15.967256,3561,4,1,1404741157,1467853176,0
GSM,645,1,65384,2443,0,26.490882,-17.030673,3097,7,1,1404755263,1418995666,0
GSM,645,1,53,13053,0,28.833981,-16.102887,12808,5,1,1404821507,1406959237,0
GSM,645,3,520,6222,0,31.25612,-12.178699,33072,8,1,1404821690,1462651857,0
UMTS,645,1,2108,625007,0,32.06703186,-10.5544281,1000,2,1,1404861420,1404861420,0
GSM,645,1,65284,10313,0,28.689938,-12.978287,1000,8,1,1404897576,1446598614,0
GSM,645,1,65400,9028,0,28.26622,-15.407835,1000,21,1,1404909542,1454118674,0
GSM,645,1,520,6161,0,32.695714,-9.507295,21957,31,1,1404921706,1503737511,0
GSM,645,2,520,6262,0,32.336197,-10.603867,1943,2,1,1404971090,1408151026,0
GSM,645,3,360,2269,0,27.182236,-17.358398,1000,2,1,1404984298,1405557833,0
GSM,645,3,10041,42442,0,27.182236,-17.358398,1000,2,1,1404986187,1405557837,0
GSM,645,1,65400,167,0,28.279121,-15.412508,2387,11,1,1404986205,1483723063,0
GSM,645,1,250,1507,0,28.224432,-12.763919,22897,76,1,1405001898,1558266498,0
GSM,645,1,65430,467,0,28.270798,-15.411759,1312,3,1,1405011400,1415257071,0
GSM,645,1,11102,10951,0,27.599715,-15.203706,3025,2,1,1405037424,1405037424,0
GSM,645,1,925,5058,0,29.535786,-11.381383,82853,860,1,1405065271,1512486478,0
GSM,645,1,925,5057,0,29.521007,-11.358037,40691,500,1,1405074326,1504257391,0
GSM,645,1,925,6083,0,29.502422,-11.357127,14551,89,1,1405074819,1495602903,0
GSM,645,2,155,9803,0,28.150217,-15.939989,1000,6,1,1405075301,1499563136,0
GSM,645,1,270,1161,0,28.071784,-12.84623,28758,117,1,1405077677,1423630340,0
GSM,645,1,925,6093,0,28.822426,-10.918451,43287,438,1,1405080567,1511388179,0
GSM,645,1,250,1779,0,28.089632,-12.847897,8985,266,1,1405082790,1661466271,0
GSM,645,1,250,10133,0,28.108056,-12.83739,6573,102,1,1405083655,1663818867,0
GSM,645,1,270,1163,0,28.05454,-12.90206,6685,63,1,1405083655,1417094721,0
GSM,645,1,270,10352,0,28.020742,-12.888147,9696,36,1,1405095210,1417094730,0
GSM,645,3,235,1421,0,28.687433,-13.30252,1000,2,1,1405073252,1553763197,0
GSM,645,1,250,1036,0,28.094657,-12.82163,14523,201,1,1405099145,1518488226,0
GSM,645,1,250,1033,0,28.08409,-12.829716,19124,236,1,1405099145,1661465971,0
GSM,645,1,11120,2421,0,26.094589,-15.556229,1915,5,1,1405131399,1428730507,0
GSM,645,1,270,10353,0,28.024633,-12.900497,9912,48,1,1405157775,1417095342,0
GSM,645,1,65374,21107,0,25.84053,-17.858963,1848,3,1,1405196937,1446701112,0
GSM,645,1,65530,1599,0,28.196909,-12.817736,1429,6,1,1405229441,1570147951,0
GSM,645,1,65525,10069,0,28.05976868,-12.64732361,1000,1,1,1405211917,1405211917,0
GSM,645,1,160,429,0,28.325391,-15.456507,7564,500,1,1405439038,1501066609,0
GSM,645,1,160,3903,0,28.31371,-15.454838,6569,250,1,1405439654,1501725723,0
GSM,645,1,160,3901,0,28.312611,-15.443391,4885,157,1,1405441373,1501725723,0
GSM,645,1,65440,457,0,28.30284119,-15.43647766,1000,1,1,1405406213,1405406213,0
GSM,645,1,150,3941,0,28.312354,-15.455679,3816,55,1,1405447681,1447474154,0
GSM,645,1,150,858,0,28.336685,-15.479495,10071,93,1,1405450153,1448962806,0
GSM,645,3,10008,41593,0,28.257789,-15.576774,10759,179,1,1405450353,1562803209,0
GSM,645,3,10041,42261,0,28.241128,-15.651712,12213,244,1,1405450353,1514936671,0
GSM,645,3,10005,51513,0,28.239913,-15.557605,9610,49,1,1405450353,1561514156,0
GSM,645,1,160,9543,0,28.339005,-15.475207,4265,99,1,1405459212,1486129717,0
GSM,645,1,160,8057,0,28.328458,-15.454864,5031,500,1,1405463265,1501038119,0
GSM,645,1,120,8384,0,28.282757,-15.431929,3001,16,1,1405464982,1470275307,0
GSM,645,1,160,618,0,28.307344,-15.438926,3335,140,1,1405465472,1498213257,0
GSM,645,1,160,9443,0,28.288071,-15.452551,5421,500,1,1405466945,1501744389,0
GSM,645,3,10041,42551,0,26.97822,-16.836427,21686,4,1,1405544697,1514358300,0
GSM,645,3,10008,42251,0,28.266471,-15.567887,6299,349,1,1405580937,1560872438,0
GSM,645,3,10008,41503,0,28.259152,-15.529021,9083,558,1,1405606340,1563267472,0
GSM,645,2,520,6503,0,31.205766,-8.874293,9221,25,1,1405612618,1513404402,0
